,Unnamed: 0,chatroom,group,html,id,issue,mentions,sent,text,urls,username,clean
157,158,test_Typescript,test_Typescript,"It was mostly on.sassfiles, as I am using CSSModules.",158,,,2016-12-01 23:47:44,"It was mostly on.sassfiles, as I am using CSSModules.",,colshacol,apium server settings find override exist session check boxu check
158,159,test_Typescript,test_Typescript,does props exist on DeatilsView?,159,,,2016-12-01 23:47:45,does props exist on DeatilsView?,,dtabuenc,rahulchulliparambil use gui command line tool
159,160,test_Typescript,test_Typescript,[<-CODE->],160,,,2016-12-01 23:47:49,[<-CODE->],,stevekane,let check
160,161,test_Typescript,test_Typescript,the above works because scope of the fn is constrained to the else-block,161,,,2016-12-01 23:48:04,the above works because scope of the fn is constrained to the else-block,,stevekane,
161,162,test_Typescript,test_Typescript,kind of gross...,162,,,2016-12-01 23:48:06,kind of gross...,,stevekane,divyatfw override exist session mean override exit session next run win create new session
162,163,test_Typescript,test_Typescript,[<-CODE->],163,,,2016-12-01 23:48:27,[<-CODE->],,colshacol,script fail guess new session create evry time run script since rid thing fail abort execution
163,164,test_Typescript,test_Typescript,Theprops: anything is just my latest tinker to try to get this to resolve.,164,,,2016-12-01 23:48:47,Theprops: anything is just my latest tinker to try to get this to resolve.,,colshacol,divyatfw post appium full log
164,165,test_Typescript,test_Typescript,i think you want any,165,,,2016-12-01 23:49:16,i think you want any,,stevekane,log throw error element find continue next script
165,166,test_Typescript,test_Typescript,only,166,,,2016-12-01 23:49:18,only,,stevekane,post whole appium log
166,167,test_Typescript,test_Typescript,not { props: any },167,,,2016-12-01 23:49:20,not { props: any },,stevekane,post let give run send
167,168,test_Typescript,test_Typescript,[<-LINK->] see here for example,168,,,2016-12-01 23:49:34,[<-LINK->] see here for example,,stevekane,
168,169,test_Typescript,test_Typescript,{ props: any } says youa re expecting an object of the shape { props: any } as the type of props,169,,,2016-12-01 23:49:52,{ props: any } says youa re expecting an object of the shape { props: any } as the type of props,,stevekane,case able run first test successfully second script fail solution solve
169,170,test_Typescript,test_Typescript,but props is already assumed to be a hash-like of some kind,170,,,2016-12-01 23:49:59,but props is already assumed to be a hash-like of some kind,,stevekane,let try
170,171,test_Typescript,test_Typescript,"<{ any }, {}><any, {}>Neither of these fix the warning, but don't break my app either.",171,,,2016-12-01 23:50:51,"<{ any }, {}><any, {}>Neither of these fix the warning, but don't break my app either.",,colshacol,use eclipse ide
171,172,test_Typescript,test_Typescript,"<any, any >",172,,,2016-12-01 23:51:18,"<any, any >",,stevekane,mgmanikandan properly run appium code
172,173,test_Typescript,test_Typescript,No sir.,173,,,2016-12-01 23:51:50,No sir.,,colshacol,rahulchulliparambil yes
173,174,test_Typescript,test_Typescript,gonna need more information here,174,,,2016-12-01 23:52:00,gonna need more information here,,stevekane,appium loglaunching appium server command
174,175,test_Typescript,test_Typescript,what is the error,175,,,2016-12-01 23:52:01,what is the error,,stevekane,share code
175,176,test_Typescript,test_Typescript,[<-CODE->],176,,,2016-12-01 23:52:10,[<-CODE->],,colshacol,sure give sometime
176,177,test_Typescript,test_Typescript,o wait I'm dumb soryr,177,,,2016-12-01 23:52:14,o wait I'm dumb soryr,,stevekane,
177,178,test_Typescript,test_Typescript,I didn't see,178,,,2016-12-01 23:52:16,I didn't see,,stevekane,thank guy get solution batch run use override exist
178,179,test_Typescript,test_Typescript,"Haha, no worried friend.",179,,,2016-12-01 23:52:20,"Haha, no worried friend.",,colshacol,please help resolve issue well
179,180,test_Typescript,test_Typescript,which line is that,180,,,2016-12-01 23:52:33,which line is that,,stevekane,
180,181,test_Typescript,test_Typescript,in your pasted block,181,,,2016-12-01 23:52:35,in your pasted block,,stevekane,tel get issue create new session
181,182,test_Typescript,test_Typescript,I still don't see why props don't exist....unless yor typings is bad,182,,,2016-12-01 23:52:36,I still don't see why props don't exist....unless yor typings is bad,,dtabuenc,yes
182,183,test_Typescript,test_Typescript,"It may help me if I understood what the <..., ...> is. Mind pointing me in the right direction?",183,,,2016-12-01 23:52:49,"It may help me if I understood what the <..., ...> is. Mind pointing me in the right direction?",,colshacol,ever run code get error
183,184,test_Typescript,test_Typescript,those are generics,184,,,2016-12-01 23:52:59,those are generics,,stevekane,send capabilties try add
184,185,test_Typescript,test_Typescript,[<-CODE->],185,,,2016-12-01 23:53:06,[<-CODE->],,dtabuenc,
185,186,test_Typescript,test_Typescript,that compiles for me,186,,,2016-12-01 23:53:09,that compiles for me,,dtabuenc,shud work
186,187,test_Typescript,test_Typescript,"React.Component is generic for two type properties P, and S",187,,,2016-12-01 23:53:09,"React.Component is generic for two type properties P, and S",,stevekane,configuration appium apart select folder apk device name etc
187,188,test_Typescript,test_Typescript,or props and state,188,,,2016-12-01 23:53:12,or props and state,,stevekane,speak wrt capability
188,189,test_Typescript,test_Typescript,so you're intended to narrow the types,189,,,2016-12-01 23:53:24,so you're intended to narrow the types,,stevekane,add capabilities well try
189,190,test_Typescript,test_Typescript,of both,190,,,2016-12-01 23:53:26,of both,,stevekane,url file appnew filepathdesiredcapabilities capabilitiesnew desiredcapabilities android dfcd
190,191,test_Typescript,test_Typescript,as you can see in my example file,191,,,2016-12-01 23:53:29,as you can see in my example file,,stevekane,try work
191,192,test_Typescript,test_Typescript,stevekane: yeah but regardles of the types of it.. shouldn't the property itself be there?,192,,,2016-12-01 23:53:31,stevekane: yeah but regardles of the types of it.. shouldn't the property itself be there?,,dtabuenc,divyatfw
192,193,test_Typescript,test_Typescript,"but if you do <any, any> it should work",193,,,2016-12-01 23:53:35,"but if you do <any, any> it should work",,stevekane,thank let
193,194,test_Typescript,test_Typescript,ya you would think so :/,194,,,2016-12-01 23:53:43,ya you would think so :/,,stevekane,cool
194,195,test_Typescript,test_Typescript,why would he getProperty 'props' does not exist on type???,195,,,2016-12-01 23:53:44,why would he getProperty 'props' does not exist on type???,,dtabuenc,divyatfw start appium server programitically manual
195,196,test_Typescript,test_Typescript,ya seems odd,196,,,2016-12-01 23:53:47,ya seems odd,,stevekane,manually
196,197,test_Typescript,test_Typescript,the only way you get that is if React.Component is not defining a props property,197,,,2016-12-01 23:53:56,the only way you get that is if React.Component is not defining a props property,,dtabuenc,
197,198,test_Typescript,test_Typescript,at all,198,,,2016-12-01 23:53:57,at all,,dtabuenc,programtically work start manually
198,199,test_Typescript,test_Typescript,Alrighty,199,,,2016-12-01 23:53:57,Alrighty,,colshacol,thats try programitically workingme manually
199,200,test_Typescript,test_Typescript,so maybe his typings are bad,200,,,2016-12-01 23:54:02,so maybe his typings are bad,,dtabuenc,programtically two ways launch
200,201,test_Typescript,test_Typescript,are you using@types/react?,201,,,2016-12-01 23:54:08,are you using@types/react?,,dtabuenc,try dint work
201,202,test_Typescript,test_Typescript,So switching back fromrequire('react')toimportgot rid of that.,202,,,2016-12-01 23:54:11,So switching back fromrequire('react')toimportgot rid of that.,,colshacol,divyatfw purpose line
202,203,test_Typescript,test_Typescript,hah,203,,,2016-12-01 23:54:17,hah,,stevekane,
203,204,test_Typescript,test_Typescript,Ahh... yeah that would do it,204,,,2016-12-01 23:54:32,Ahh... yeah that would do it,,dtabuenc,run appium server finally get error
204,205,test_Typescript,test_Typescript,"Haha, apologies.",205,,,2016-12-01 23:54:40,"Haha, apologies.",,colshacol,error prelaunch appium error permission start activity server process end
205,206,test_Typescript,test_Typescript,so you should be doingimport * as React from 'react'correct?,206,,,2016-12-01 23:54:51,so you should be doingimport * as React from 'react'correct?,,dtabuenc,guy problem try run test appium behind corporate proxy house run idea pass proxy noproxy info appium
206,207,test_Typescript,test_Typescript,Yes sir.,207,,,2016-12-01 23:55:05,Yes sir.,,colshacol,face problems use appium wdbridge
207,208,test_Typescript,test_Typescript,What about stateless components?,208,,,2016-12-01 23:55:25,What about stateless components?,,colshacol,config file
208,209,test_Typescript,test_Typescript,What is the proper way to create one of these?,209,,,2016-12-01 23:55:32,What is the proper way to create one of these?,,colshacol,seleniumaddress httplocalhostwdhub specs testsprotractor reference capabilities platformname android platformversion devicename samsung browsername autowebview true change absolute path appusersomarappscwamafrontendplatformsandroidbuildoutputsapk newcommandtimeout baseurl configure onprepare wdbridge help bridge driver selenium clients see onprepare function var requirewd protractor requireprotractor wdbridge requirewdbridgeprotractor
209,210,test_Typescript,test_Typescript,same will work just fine,210,,,2016-12-01 23:55:55,same will work just fine,,stevekane,try run protractor return errro
210,211,test_Typescript,test_Typescript,or you can declare the fn,211,,,2016-12-01 23:55:58,or you can declare the fn,,stevekane,webdrivererror context find
211,212,test_Typescript,test_Typescript,actually I shouldn't say that,212,,,2016-12-01 23:56:14,actually I shouldn't say that,,stevekane,task
212,213,test_Typescript,test_Typescript,I don't actually know,213,,,2016-12-01 23:56:16,I don't actually know,,stevekane,problem
213,214,test_Typescript,test_Typescript,This is what I am sitting on... [<-CODE->],214,,,2016-12-01 23:56:18,This is what I am sitting on... [<-CODE->],,colshacol,everyone try find way browse treeelements use appium webdriver navigate body element use xpath list immediate children element way browse tree
214,215,test_Typescript,test_Typescript,haven't tried it,215,,,2016-12-01 23:56:18,haven't tried it,,stevekane,guy one tel check contact sort order use appiumselenium
215,216,test_Typescript,test_Typescript,Holy cow. -_-,216,,,2016-12-01 23:59:47,Holy cow. -_-,,colshacol,guy one tel check contact sort order use appiumselenium
216,217,test_Typescript,test_Typescript,For the first time in 3 days...,217,,,2016-12-01 23:59:52,For the first time in 3 days...,,colshacol,anyone figure scroll ios appium
217,218,test_Typescript,test_Typescript,I see no red in my terminal on compile.,218,,,2016-12-02 00:00:03,I see no red in my terminal on compile.,,colshacol,use use touchactions longpress method yet implement
218,219,test_Typescript,test_Typescript,hi folks),219,,,2016-12-02 21:30:03,hi folks),,jacobus-brogly,appium movetox seem work scroll better way let know
219,220,test_Typescript,test_Typescript,"Hi, i am looking for types for mongo-db-native",220,,,2016-12-02 21:49:00,"Hi, i am looking for types for mongo-db-native",,jacobus-brogly,divyatfw first collect contact arraylist compare array list sort
220,221,test_Typescript,test_Typescript,package mongodb,221,,,2016-12-02 21:49:29,package mongodb,,jacobus-brogly,divyatfw first collect contact arraylist compare array list sort
221,222,test_Typescript,test_Typescript,how can i see if my typesdefs and the lib are in sync?,222,,,2016-12-02 21:50:08,how can i see if my typesdefs and the lib are in sync?,,jacobus-brogly,divyatfw example check sortedboolean checksortingarraylist arraylistboolean issortedtrueforint issorted falsebreakreturn issorted
222,223,test_Typescript,test_Typescript,I found a well-known bug :) [<-LINK->],223,,,2016-12-02 22:15:57,I found a well-known bug :) [<-LINK->],,pfrankov,divyatfw example check sortedboolean checksortingarraylist arraylistboolean issortedtrueforint issorted falsebreakreturn issorted
